,Ag,Al,Cu,Mg,Ni,Pb,Si,Sn,Ti,Zn,EVA,Glass,Steel
2002,0.039250994994152764,8.59078381004098,0.39250994994152755,0.29697450929538216,0.0006035766211365,0.0026661053203575463,3.1882176122608983,0.033511462707271934,2.96604216889777e-06,4.443508867262577e-06,3.421501827792184,34.43719372128497,5.443298362396656
2003,0.00036139040395156047,0.07909676765732267,0.0036139040395156046,0.0027342934336712405,5.5572297966136195e-06,2.454727272123807e-05,0.029354446962480525,0.00030854558073222855,2.7308840902377357e-08,4.091212120206345e-08,0.03150233332558886,0.3170689393159918,0.05011734847252773
2004,0.0208837329622516,4.570779289851293,0.208837329622516,0.1580071116577904,0.00032113664838179343,0.001418517710643505,1.6963107623111913,0.017829979557394054,1.5781009530908993e-06,2.3641961844058417e-06,1.820431061992498,18.32252042914527,2.896140325897156
2005,0.01411127414625734,3.088505284841229,0.14111274146257338,0.1067664326914942,0.00021699412130565533,0.0009585016401231401,1.1462082113139216,0.012047833115436692,1.0663330746369935e-06,1.5975027335385666e-06,1.2300771048246963,12.380646184923894,1.9569408485847442
2006,0.019744820237805643,4.321507825632933,0.19744820237805644,0.14939005500679364,0.00030362317912852076,0.0013411576010584968,1.603800964599119,0.016857605957749162,1.4920378311775777e-06,2.2352626684308278e-06,1.7211522546917375,17.323285680338916,2.738196768827764
2007,0.0330868952199152,7.241660085868231,0.3308689521991519,0.2503366977959621,0.0005087890491364317,0.0022474117507866927,2.687529885315753,0.02824871714530496,2.500245572750196e-06,3.745686251311154e-06,2.884178413509589,29.029068447661448,4.588465657856164
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,0.03050649860777521,6.6768940349092905,0.3050649860777521,0.23081331965505394,0.0004691093653837132,0.0020721395280752972,2.477933518990043,0.02604564267927978,2.305255224983768e-06,3.4535658801254953e-06,2.6592457276966317,26.76513557097259,4.230618203153732
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,0.315755775117444,69.1088111577802,3.15755775117444,2.3890201098508497,0.004855489749447489,0.02144756208344903,25.647709658124462,0.2695839400766857,2.3860412817837042e-05,3.5745936805748376e-05,27.524371340426253,277.03101024455,43.78877258704176
2013,0.0012499377184160153,0.2735712742193543,0.012499377184160151,0.009457075944996642,1.9220740386963255e-05,8.490142993014443e-05,0.10152795995813105,0.0010671638067608433,9.445284079728569e-08,1.4150238321690738e-07,0.1089568350770187,1.0966434699310323,0.17334041944071155
2014,0.21632362290377197,47.346302371391594,2.1632362290377194,1.63671269404552,0.0033264858993693235,0.014693680046293945,17.571192388693174,0.1846913950263336,1.6346719051502015e-05,2.4489466743823236e-05,18.856889392743895,189.79336726463012,29.99959676118347
2015,0.20013129184593825,43.802320479488365,2.0013129184593823,1.5142009062305892,0.0030774906198950884,0.013593823597082598,16.255947384844607,0.17086681049110766,1.5123128751754391e-05,2.2656372661804327e-05,17.445406949589334,175.58688812898356,27.754056510710303
2016,0.000672196032623777,0.14712215053652475,0.0067219603262377685,0.005085860548719519,1.0336599369592041e-05,4.565859844236975e-05,0.054600073970667164,0.0005739032165325643,5.079519076713635e-08,7.609766407061625e-08,0.058595201334374514,0.589756896547276,0.0932196384865049
2017,0.049318387248716095,10.794213058209559,0.4931838724871609,0.37314477899500287,0.0007583865209000682,0.0033499281904788287,4.005955794447599,0.04210673628310195,3.7267951119076972e-06,5.5832136507980485e-06,4.299074511114497,43.26990579368488,6.8394367222276085
2018,0.1739256368146403,38.06674315188353,1.7392563681464028,1.3159279313711463,0.0026745168679987137,0.01181381684023972,14.12735597145333,0.14849311445023536,1.3142871234766687e-05,1.9689694733732864e-05,15.161064944974305,152.5951341864297,24.119876048822757
2019,0.07154805703655504,15.659574747623365,0.7154805703655504,0.5413352994652559,0.0011002201223545727,0.0048598680251244935,5.8115921800447055,0.061085841149134255,5.406603177950999e-06,8.099780041874155e-06,6.236830632243099,62.7732953245247,9.92223055129584
2020,0.1441191173317681,31.543052095254907,1.4411911733176812,1.0904106801894153,0.0022161713325545476,0.009789223064044627,11.706279247420031,0.12304509545778317,1.0890510658749648e-05,1.6315371773407712e-05,12.562836265523938,126.44413124390977,19.986330422424444
2021,0.0848830650319807,18.578180271150494,0.8488306503198071,0.6422284731664956,0.0013052773207747977,0.005765642153115671,6.89474707476749,0.07247091873013449,6.414276895341184e-06,9.609403588526118e-06,7.399240763165111,74.47287781107741,11.771519395944495
2022,0.07172328202755368,15.697925877728727,0.7172328202755367,0.5426610583594155,0.001102914619857665,0.004871770099984778,5.825825077898463,0.061235443617864226,5.4198442362330655e-06,8.119616833307962e-06,6.252104961647132,62.92703045813671,9.946530620802253
2023,0.005990922404858021,1.3112207527613782,0.05990922404858021,0.04532754498769937,9.212456150866582e-05,0.0004069305784431864,0.486621150054977,0.005114891298487273,4.527102685180449e-07,6.782176307386439e-07,0.5222275756687559,5.256186638224491,0.8308165976548388
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
