,Ag,Al,Cu,Mg,Ni,Pb,Si,Sn,Ti,Zn,EVA,Glass,Steel
2002,0.039250994994152764,8.59078381004098,0.39250994994152755,0.29697450929538216,0.0006035766211365,0.0026661053203575463,3.1882176122608983,0.033511462707271934,2.96604216889777e-06,4.443508867262577e-06,3.421501827792184,34.43719372128497,5.443298362396656
2003,0.03961238380534954,8.669880229095368,0.3961238380534953,0.2997087906782106,0.0006091338264407523,0.0026906524848916667,3.2175719298496173,0.033820006928152194,2.993350889441979e-06,4.4844208081527775e-06,3.453004022277639,34.754261263184034,5.493415489987153
2004,0.0604960838185279,13.240652307451386,0.6049608381852789,0.4577156530420695,0.0009302699681528345,0.004109167957484914,4.913880015825709,0.05164995835449787,4.571449352701967e-06,6.848613262474856e-06,5.273432212105639,53.07675278418014,8.389551246531699
2005,0.0746071630971742,16.32911494202303,0.746071630971742,0.5644806113578652,0.0011472610929093767,0.0050676563613174935,6.060072398742168,0.0636976250971157,5.637767701965712e-06,8.446093935529155e-06,6.5034923303574494,65.45722800035095,10.346465071023214
2006,0.09435128245839604,20.650469368252715,0.9435128245839604,0.7138653635059776,0.0014508734944074105,0.006408766355664637,7.66381643364896,0.08055463266495133,7.129752570676909e-06,1.0681277259441061e-05,8.224583489769616,82.77989876066822,13.0845646428153
2007,0.12743625006638984,27.891707561700414,1.2743625006638983,0.9641874769174024,0.001959632901964296,0.00865604717432082,10.351189745958646,0.10880170406611586,9.629852481431914e-06,1.44267452905347e-05,11.108593873711719,111.80727600164393,17.67276298090501
2008,0.12743177839433348,27.890728856118265,1.2743177839433346,0.9641536440778815,0.0019595641394600334,0.00865574343810567,10.350826528068028,0.10879788627063376,9.629514574892559e-06,1.442623906350945e-05,11.108204078902277,111.80335274219824,17.67214285279908
2009,0.15792905497208973,34.56560448445736,1.5792905497208969,1.1948971895058107,0.0024285316943821337,0.010727256564141942,12.828010974619735,0.13483565542428413,1.1934072927607913e-05,1.787876094023657e-05,13.766645923982162,138.56039728683345,21.9014821517898
2010,0.15791162135008793,34.56178882379282,1.579116213500879,1.1947652860638727,0.0024282636113268233,0.010726072393590878,12.826594904002421,0.1348207710583298,1.1932755537869852e-05,1.7876787322651464e-05,13.765126238441628,138.54510175054884,21.899064470248046
2011,0.15788082787396943,34.55504911958575,1.578808278739694,1.194532301461542,0.0024277900890053786,0.010723980761250754,12.824093660329023,0.1347944804018324,1.1930428596891465e-05,1.7873301268751255e-05,13.762441976938467,138.51808483282224,21.89479405422029
2012,0.47358511518696805,103.65259124846848,4.735851151869681,3.583162852641023,0.007282488092026019,0.03216804555986953,38.46762114867731,0.40433446155113784,3.5786950685354854e-05,5.361340926644921e-05,41.2823251351659,415.5039218149814,65.6764263514003
2013,0.47475279614538796,103.90815915634909,4.74752796145388,3.59199757083586,0.00730044394072625,0.0322473597381773,38.56246768690369,0.4053313967090342,3.587518770872225e-05,5.374559956362882e-05,41.384111663994204,416.52839661812345,65.83835946544532
2014,0.690949800369186,151.22674876004828,6.909498003691859,5.2277522631706335,0.01062498277926201,0.04693243927035981,56.1233752941386,0.5899146880510503,5.221233868827529e-05,7.822073211726633e-05,60.22996373029509,606.2106739088142,95.82039684365127
2015,0.8908918447353722,194.98764903642112,8.908918447353722,6.740521315828004,0.013699563272817518,0.06051340832164793,72.36395078463731,0.7606199240429358,6.732116675783332e-05,0.00010085568053607985,77.65887401278151,781.6315241546191,123.54820865669784
2016,0.8912877284479847,195.0742952829552,8.912877284479848,6.743516586936638,0.013705650918586937,0.06054029853608954,72.39610699940705,0.7609579190994586,6.73510821213996e-05,0.00010090049756014918,77.69338312131491,781.9788560911564,123.6031095111828
2017,0.9402101730942238,205.78184920552826,9.402101730942238,7.113665649260069,0.014457948888147028,0.06386333251206049,76.36990179567232,0.8027266100474271,7.10479574196673e-05,0.00010643888752010076,81.95794339047764,824.9013782807813,130.38763721212348
2018,1.1135771836361312,243.7263269845118,11.135771836361313,8.425366993171481,0.01712387555968768,0.07563920492622778,90.45188255761406,0.9507427841421687,8.414861548042842e-05,0.00012606534154371293,97.070312988659,977.0063969637755,154.43004339104837
2019,1.1843478112762778,259.2157473736759,11.843478112762782,8.960820232486553,0.018212140871512576,0.08044626642631321,96.20032693479955,1.0111648766085204,8.949647139927346e-05,0.00013407711071052196,103.23937524710199,1039.0976080065457,164.24446062038948
2020,1.327398724987978,290.52500395963295,13.27398724987978,10.043148843776963,0.020411886054060416,0.09016293226333437,107.81983983157066,1.1332979680321886,0.00010030626214295946,0.0001502715537722239,115.70909640461244,1164.6045417347354,184.0826533709743
2021,1.4108320049454108,308.78587278050503,14.108320049454111,10.674408188360559,0.02169486951000962,0.09583009844912226,114.59682606207535,1.204531098561884,0.0001066109845246485,0.00015971683074853703,122.98195967637358,1237.8054383011627,195.6531176669579
2022,1.480611195660869,324.05829942766195,14.806111956608692,11.202360178490725,0.022767889140822797,0.10056981706375716,120.26473957207625,1.2641067283708365,0.00011188392148342982,0.00016761636177292855,129.06459856515502,1299.0268037401966,205.3300431718375
2023,1.4840260031133168,324.8056912474429,14.84026003113317,11.228196740536603,0.022820399859195345,0.10080176624920642,120.54211213967602,1.2670222007712753,0.00011214196495224214,0.00016800294374867732,129.3622666864816,1302.0228140522497,205.80360609212974
2024,1.4806522763313472,324.06729066874766,14.806522763313472,11.202670996393776,0.022768520853019773,0.10057260744892169,120.26807640766887,1.2641418019621409,0.00011188702578692538,0.00016762101241486944,129.06817955944953,1299.0628462152386,205.33574020821507
